sku;Brand;name;genere;price;url;img;appoggio;categ_running;tipo_runner;obiettivo_runner;peso_runner;larghezza_pianta;superficie_di_corsa;comfort_scarpa_running
46557;Asics;Asics GT 1000 10 Grigio-Platino da Donna;Donna;89.000000;https://sportnetit.com/asics-gt-1000-10-w-004-1012a878.html;https://sportnetit.com/pub/media/catalog/product/a/s/asics-gt-1000-10-grigio-platino-da-donna.jpg;Pronazione Leggera;(A4) Ammortizzata-Stabile;Camminata,Tenersi in Forma,Runner Assiduo;Meno di 5km,5-10 km,15-21 km;Meno di 40 kg,40-60 kg;Stretta,Media;Strada,Palestra/Tapis Roulant;Morbida
46553;Asics;Asics Gt 2000 9 Nera da Donna;Donna;105.000000;https://sportnetit.com/asics-gt-2000-9-w-001-1012a859.html;https://sportnetit.com/pub/media/catalog/product/a/s/asics-gt-2000-9-nera-da-donna.jpg;Pronazione;(A4) Ammortizzata-Stabile;Camminata,Tenersi in Forma,Runner Assiduo;5-10 km,15-21 km,21-42 km;40-60 kg,Sopra 60 kg;Stretta,Media;Strada,Palestra/Tapis Roulant;Morbida,Durevole
46552;Asics;Asics Gel Excite 8 Blue-Gold da Donna;Donna;69.000000;https://sportnetit.com/asics-gel-excite-8-w-403-1012a916.html;https://sportnetit.com/pub/media/catalog/product/a/s/asics-gel-excite-8-blue-gold-da-donna.jpg;;;;;;;;
46551;Asics;Asics - Gel-contend 7 w #401 1012A911;Donna;54.900000;https://sportnetit.com/asics-gel-contend-7-w-401-1012a911.html;;Neutro;Entry level-Amatore;Camminata,Tenersi in Forma;Meno di 5km,5-10 km;Meno di 40 kg,40-60 kg,Sopra 60 kg;Stretta,Media;Strada,Palestra/Tapis Roulant;Morbida
46550;Asics;Asics Gel Contend 7 Nero-Rosa da Donna;Donna;54.900000;https://sportnetit.com/asics-gel-contend-7-w-006-1012a911.html;https://sportnetit.com/pub/media/catalog/product/a/s/asics-gel-contend-7-nero-rosa-da-donna.jpg;Neutro;Entry level-Amatore;Camminata,Tenersi in Forma;Meno di 5km,5-10 km;Meno di 40 kg,40-60 kg,Sopra 60 kg;Stretta,Media;Strada,Palestra/Tapis Roulant;Morbida
46549;Asics;Asics Jolt 3 Total Black da Donna;Donna;44.900000;https://sportnetit.com/asics-jolt-3-w-002-1012a908.html;https://sportnetit.com/pub/media/catalog/product/a/s/asics-jolt-3-total-black-da-donna.jpg;Neutro;Entry level-Amatore;Camminata,Tenersi in Forma;Meno di 5km,5-10 km;Meno di 40 kg,40-60 kg;Stretta,Media;Strada,Palestra/Tapis Roulant;Morbida
46548;Asics;Asics - Gel-pulse 12 w #404 1012A724;Donna;79.000000;https://sportnetit.com/asics-gel-pulse-12-w-404-1012a724.html;;;;;;;;;
46545;Asics;Asics Novablast Black-Orange da Uomo;Uomo;109.000000;https://sportnetit.com/asics-novablast-004-1011a681.html;https://sportnetit.com/pub/media/catalog/product/a/s/asics-novablast-black-orange-da-uomo.jpg;Neutro;(A3) Max.Ammortizzazione - Neutra;Runner Assiduo,Podista;5-10 km,15-21 km,21-42 km;Meno di 60 kg,60-80 kg;Media;Strada,Palestra/Tapis Roulant;Morbida,Performance
46543;Asics;Asics GT 2000 9 Black-Directoire Blue da Uomo;Uomo;105.000000;https://sportnetit.com/asics-gt-2000-9-003-1011a983.html;https://sportnetit.com/pub/media/catalog/product/a/s/asics-gt-2000-9-black-directoire-blue-da-uomo.jpg;Pronazione;(A4) Ammortizzata-Stabile;Tenersi in Forma,Runner Assiduo;Meno di 5km,5-10 km,15-21 km;Meno di 60 kg,60-80 kg;Media;Strada,Palestra/Tapis Roulant;Morbida,Durevole
46581;Asics;Asics Gel Kayano 27 Donna Tokyo;Donna;139.000000;https://sportnetit.com/asics-gel-kayano-27-w-100-1012a948.html;https://sportnetit.com/pub/media/catalog/product/a/s/asics-gel-kayano-27-donna-tokyo.jpg;Pronazione;(A4) Ammortizzata-Stabile;Tenersi in Forma,Runner Assiduo,Podista;5-10 km,15-21 km,21-42 km,42 km ed Oltre;40-60 kg,Sopra 60 kg;Media;Strada;Morbida,Durevole
46580;Asics;Asics Gel Nimbus 23 Donna Smoke Blue-Pure Silver;Donna;144.000000;https://sportnetit.com/asics-gel-nimbus-23-w-400-1012a885.html;https://sportnetit.com/pub/media/catalog/product/a/s/asics-gel-nimbus-23-donna-1012a885-400-smokeblue-puresilver.jpg;Neutro;(A3) Max.Ammortizzazione - Neutra;Tenersi in Forma,Runner Assiduo,Podista;5-10 km,15-21 km,21-42 km,42 km ed Oltre;Sopra 60 kg,Meno di 60 kg;Media;Strada;Morbida,Durevole
47165;Nike;Nike Air Zoom Pegasus 37 Nera da Uomo;Uomo;94.900000;https://sportnetit.com/loggami/catalog/product/view/id/87721/s/nike-air-zoom-pegasus-37-bq9646-002/key/bf0fd432b15ffb7fa87e37deede439797a8c5f9a9c56e525cd569604d68052fd/;https://sportnetit.com/pub/media/catalog/product/n/i/nike-air-zoom-pegasus-37-nera-da-uomo.jpg;Neutro;(A3) Max.Ammortizzazione - Neutra;Camminata,Tenersi in Forma;Meno di 5km,5-10 km;60-80 kg,80-100 kg;Stretta,Media;Strada,Palestra/Tapis Roulant;Morbida,Performance
47158;Nike;Nike Revolution 5 Nero-Sunset Pulse da Bambina;Bambina;32.000000;https://sportnetit.com/nike-revolution-5-ps-bq5672-002-nero-sunset-bambina.html;https://sportnetit.com/pub/media/catalog/product/n/i/nike-revolution-5-nero-sunset-pulse-da-bambina.jpg;;;;;;;;
47291;Nike;Nike Air Zoom Vomero 15 Grey Bianco Hyper Crimson;Uomo;129.000000;https://sportnetit.com/loggami/catalog/product/view/id/88108/s/nike-air-zoom-vomero-15-cu1855-005/key/bf0fd432b15ffb7fa87e37deede439797a8c5f9a9c56e525cd569604d68052fd/;https://sportnetit.com/pub/media/catalog/product/n/i/nike-air-zoom-vomero-15-grey-bianco-hyper-crimson.jpg;;;;;;;;
47290;Nike;Nike Air Zoom Vomero 15 Nero Azzuro Rosa;Uomo;129.000000;https://sportnetit.com/loggami/catalog/product/view/id/88115/s/nike-air-zoom-vomero-15-cu1855-004/key/bf0fd432b15ffb7fa87e37deede439797a8c5f9a9c56e525cd569604d68052fd/;https://sportnetit.com/pub/media/catalog/product/n/i/nike-air-zoom-vomero-15-nero-azzuro-rosa.jpg;;;;;;;;
47693;Asics;Asics Gt 2000 8 Black Carrier Grey da Uomo;Uomo;98.000000;https://sportnetit.com/asics-running-gt-2000-8-1011a690-011.html;https://sportnetit.com/pub/media/catalog/product/a/s/asics-gt-2000-8-black-carrier-grey-da-uomo.jpg;Pronazione;(A4) Ammortizzata-Stabile;Tenersi in Forma,Runner Assiduo;Meno di 5km,5-10 km,15-21 km;Meno di 60 kg,60-80 kg;Media;Strada,Palestra/Tapis Roulant;Morbida,Durevole
47691;Asics;Asics Gel Nimbus 22 Piedmont Grey Hot Pink da Donna;Donna;108.000000;https://sportnetit.com/asics-donna-running-gel-nimbus-22-1012a587-021.html;https://sportnetit.com/pub/media/catalog/product/a/s/asics-gel-nimbus-22-piedmont-grey-hot-pink-da-donna.jpg;Neutro;(A3) Max.Ammortizzazione - Neutra;Tenersi in Forma,Runner Assiduo,Podista;5-10 km,15-21 km,21-42 km,42 km ed Oltre;40-60 kg,Sopra 60 kg;Media;Strada,Palestra/Tapis Roulant;Morbida,Durevole
47886;Adidas;Adidas Ultimashow FX3632;Uomo,Donna,Unisex;39.000000;https://sportnetit.com/loggami/catalog/product/view/id/89994/s/adidas-ultimashow-fx3632/key/bf0fd432b15ffb7fa87e37deede439797a8c5f9a9c56e525cd569604d68052fd/;;;;;;;;;
47885;Adidas;Adidas Galaxy 5 FW5705;Uomo,Donna,Unisex;45.000000;https://sportnetit.com/loggami/catalog/product/view/id/90006/s/adidas-galaxy-5-fw5705/key/bf0fd432b15ffb7fa87e37deede439797a8c5f9a9c56e525cd569604d68052fd/;;;;;;;;;
47882;Adidas;Adidas Ultimashow FX3624;Uomo,Donna,Unisex;39.000000;https://sportnetit.com/loggami/catalog/product/view/id/90016/s/adidas-ultimashow-fx3624/key/bf0fd432b15ffb7fa87e37deede439797a8c5f9a9c56e525cd569604d68052fd/;;;;;;;;;
47881;Adidas;Adidas Ultimashow FX3636;Uomo,Donna,Unisex;39.000000;https://sportnetit.com/loggami/catalog/product/view/id/90025/s/adidas-ultimashow-fx3636/key/bf0fd432b15ffb7fa87e37deede439797a8c5f9a9c56e525cd569604d68052fd/;;;;;;;;;
47880;Adidas;Adidas Runfalcon 2.0 C FZ0115;Uomo,Donna,Unisex;31.000000;https://sportnetit.com/loggami/catalog/product/view/id/90034/s/adidas-runfalcon-2-0-c-fz0115/key/bf0fd432b15ffb7fa87e37deede439797a8c5f9a9c56e525cd569604d68052fd/;;;;;;;;;
47879;Adidas;Adidas Runfalcon 2.0 I FZ0097;Uomo,Donna,Unisex;27.000000;https://sportnetit.com/loggami/catalog/product/view/id/90040/s/adidas-runfalcon-2-0-i-fz0097/key/bf0fd432b15ffb7fa87e37deede439797a8c5f9a9c56e525cd569604d68052fd/;;;;;;;;;
47878;Adidas;Adidas Runfalcon 2.0 I FZ0096;Uomo,Donna,Unisex;27.000000;https://sportnetit.com/loggami/catalog/product/view/id/90051/s/adidas-runfalcon-2-0-i-fz0096/key/bf0fd432b15ffb7fa87e37deede439797a8c5f9a9c56e525cd569604d68052fd/;;;;;;;;;
47858;Adidas;Adidas Tensaur Run C FY9196;Uomo,Donna,Unisex;29.000000;https://sportnetit.com/loggami/catalog/product/view/id/90072/s/adidas-tensaur-run-c-fy9196/key/bf0fd432b15ffb7fa87e37deede439797a8c5f9a9c56e525cd569604d68052fd/;;;;;;;;;
47857;Adidas;Adidas Tensaur Run C Team Royal Blue White da Bambino;Bambino;29.000000;https://sportnetit.com/loggami/catalog/product/view/id/90079/s/adidas-tensaur-run-c-eg4144/key/bf0fd432b15ffb7fa87e37deede439797a8c5f9a9c56e525cd569604d68052fd/;https://sportnetit.com/pub/media/catalog/product/a/d/adidas-tensaur-run-c-team-royal-blue-white-da-bambino.jpg;;;;;;;;
47856;Adidas;Adidas Tensaur Run I FY9200;Uomo,Donna,Unisex;25.000000;https://sportnetit.com/loggami/catalog/product/view/id/90088/s/adidas-tensaur-run-i-fy9200/key/bf0fd432b15ffb7fa87e37deede439797a8c5f9a9c56e525cd569604d68052fd/;;;;;;;;;
47855;Adidas;Adidas Tensaur Run I Royal Blue White Cyan da Bambino;Bambino;25.000000;https://sportnetit.com/loggami/catalog/product/view/id/90098/s/adidas-tensaur-run-i-eg4140/key/bf0fd432b15ffb7fa87e37deede439797a8c5f9a9c56e525cd569604d68052fd/;https://sportnetit.com/pub/media/catalog/product/e/g/eg4140_ftw_photo_side-lateral-center_white_sportnet.jpg;;;;;;;;
47895;Adidas;Adidas Galaxy 5 FY6746;Uomo,Donna,Unisex;45.000000;https://sportnetit.com/adidas-galaxy-5-fy6746.html;;;;;;;;;
47894;Adidas;Adidas Galaxy 5 FW5717;Uomo,Donna,Unisex;45.000000;https://sportnetit.com/adidas-galaxy-5-fw5717.html;;;;;;;;;
47893;Adidas;Adidas Galaxy 5 FW5716;Uomo,Donna,Unisex;45.000000;https://sportnetit.com/adidas-galaxy-5-fw5716.html;;;;;;;;;
47892;Adidas;Adidas Tensaur Run I FY9199;Uomo,Donna,Unisex;25.000000;https://sportnetit.com/adidas-tensaur-run-i-fy9199.html;;;;;;;;;
47891;Adidas;Adidas Galaxy 5 FY6744;Uomo,Donna,Unisex;45.000000;https://sportnetit.com/adidas-galaxy-5-fy6744.html;;;;;;;;;
47890;Adidas;Adidas Runfalcon 2.0 C FZ0111;Uomo,Donna,Unisex;31.000000;https://sportnetit.com/adidas-runfalcon-2-0-c-fz0111.html;;;;;;;;;
47887;Adidas;Adidas Galaxy 5 FW6125;Uomo,Donna,Unisex;45.000000;https://sportnetit.com/adidas-galaxy-5-fw6125.html;;;;;;;;;
49143;Diadora;Diadora Mythos Blushield Hip 6 da Donna;Donna;105.000000;https://sportnetit.com/diadora-mythos-blushield-hip-6-donna-c7406-176878.html;https://sportnetit.com/pub/media/catalog/product/d/i/diadora-mythos-blushield-hip-6-da-donna.jpg;Neutro;(A3) Max.Ammortizzazione - Neutra;Camminata,Tenersi in Forma,Runner Assiduo;Meno di 5km,5-10 km;Meno di 40 kg,40-60 kg,Sopra 60 kg;Media,Larga;Strada,Palestra/Tapis Roulant;Morbida,Performance
49142;Diadora;Diadora Mythos Blushield Elite Trx 2 Silver-Nera da Uomo;Uomo;119.000000;https://sportnetit.com/diadora-mythos-blushield-elite-trx-2-c9106-176879.html;https://sportnetit.com/pub/media/catalog/product/d/i/diadora-mythos-blushield-elite-trx-2-silver-nera-da-uomo.jpg;Pronazione;(A4) Ammortizzata-Stabile;Camminata,Tenersi in Forma,Runner Assiduo;5-10 km,21-42 km;Meno di 60 kg,60-80 kg,80-100 kg;Media,Larga;Strada,Palestra/Tapis Roulant;Morbida,Durevole
49141;Diadora;Diadora Mythos Blushield Hip 6 da Uomo;Uomo;105.000000;https://sportnetit.com/diadora-mythos-blushield-hip-6-c7406-176884.html;https://sportnetit.com/pub/media/catalog/product/d/i/diadora-mythos-blushield-hip-6-da-uomo.jpg;Neutro;(A3) Max.Ammortizzazione - Neutra;Camminata,Tenersi in Forma,Runner Assiduo;Meno di 5km,5-10 km;Meno di 60 kg,60-80 kg,80-100 kg;Media,Larga;Strada,Palestra/Tapis Roulant;Morbida,Performance
49140;Diadora;Diadora Mythos Blushield 6 Grigia da Uomo;Uomo;105.000000;https://sportnetit.com/diadora-mythos-blushield-6-c9104-176892.html;https://sportnetit.com/pub/media/catalog/product/d/i/diadora-mythos-blushield-6-grigia-da-uomo.jpg;Neutro;(A3) Max.Ammortizzazione - Neutra;Camminata,Tenersi in Forma,Runner Assiduo;Meno di 5km,5-10 km;Meno di 60 kg,60-80 kg,80-100 kg;Media,Larga;Strada,Palestra/Tapis Roulant;Morbida,Performance
49319;Joma;Joma Venus 2102 White da Donna;Donna;39.000000;https://sportnetit.com/joma-venus-2102-donna-venus2102-white.html;https://sportnetit.com/pub/media/catalog/product/j/o/joma-venus-2102-white-da-donna.jpg;;;;;;;;
